Date,MKT-Rf,SMB,HML,UMD,QMJ,VIX,VVIX,Consumer_Confidence_Index,Unemployment_Initial_Claims,AGG_ret_lag1,BIL_ret_lag1,DBC_ret_lag1,EFA_ret_lag1,GLD_ret_lag1,HYG_ret_lag1,MTUM_ret_lag1,SPY_ret_lag1,TIP_ret_lag1,TLT_ret_lag1,USMV_ret_lag1,VLUE_ret_lag1,VNQ_ret_lag1,AGG_ret_lag5,BIL_ret_lag5,DBC_ret_lag5,EFA_ret_lag5,GLD_ret_lag5,HYG_ret_lag5,MTUM_ret_lag5,SPY_ret_lag5,TIP_ret_lag5,TLT_ret_lag5,USMV_ret_lag5,VLUE_ret_lag5,VNQ_ret_lag5,AGG_ret_lag20,BIL_ret_lag20,DBC_ret_lag20,EFA_ret_lag20,GLD_ret_lag20,HYG_ret_lag20,MTUM_ret_lag20,SPY_ret_lag20,TIP_ret_lag20,TLT_ret_lag20,USMV_ret_lag20,VLUE_ret_lag20,VNQ_ret_lag20
2014-12-31,-0.940353900838188,1.7650783530659082,-0.4786700007315372,-0.8421365182470643,-0.9624193040687959,1.9172185807111473,2.1048627879422113,1.1257143315185993,-0.6341237558952313,0.4991027442910482,0.03309945168677268,0.03154599451103343,-1.1696640287914513,1.4393119640360406,-0.6230242136061928,-0.9357698036972314,-0.8449135362603567,-0.14207361243040098,0.26325104970987084,-0.8408835636921093,-0.7088014530828511,-0.26676354214916265,-2.846735718930014,0.02768576384233894,1.5679656578767416,-0.4066169186636894,0.1941383529886797,1.032961382893224,-0.6461532198061782,0.10509252924434857,-2.614879066344876,-3.1640616648500512,0.09015379904273495,0.9206690469936055,-0.5720737276711184,-1.3146240333442212,0.01674654602834408,-3.069377315291348,0.36973334786058576,-1.2982334378332636,1.949344625445444,0.6683614434537499,0.8672860611233346,-2.114362144932953,-1.6392695682033906,0.5030688041245137,1.2730059844533463,0.7590200453310849
2015-01-02,-0.3306890096647747,0.3508739622566062,2.0766663359983886,-0.8000371059876321,-4.136540084968837,1.343835866182474,2.0139230553952774,3.080191569518021,-0.6225703734287685,0.027041213710916175,1.42266339592513,-0.8662056137500377,-0.7705822389936708,-1.511811387871447,-0.8189034662006519,-0.7760619949472343,-1.4907228774408003,0.9005769699453148,0.14666149410167315,-2.080883729808785,-1.2782830740791808,-2.6378133146102405,0.5084668958567501,1.4223864478205035,-1.669482176264837,0.5950867251247854,0.03921518271137601,0.9823395193073508,0.09031971675011877,-0.07000211978072957,-0.417401324702916,0.6855640321361809,-0.0014873663710971321,-0.3399161195069615,-0.7666197249857716,-0.6714412241123415,0.022408438612347314,-0.7362334261311345,-0.1678492086020644,1.1079188468274024,0.5622196473223503,0.13424230889055538,0.4783678805879439,0.41318681094393656,0.4949033121032384,0.1890746762368344,0.4551792737065111,-0.29200687521491553
2015-01-05,-3.3067874794105037,3.114644216536932,-1.6553839467424323,3.1020990341765056,1.4666748641167549,2.1295313529087623,2.632081747046113,3.018625887862012,-0.04334258669140796,1.4910754401815431,-1.3885275535053099,-1.473213087605627,-0.5160255677511155,0.47677019863948067,-0.02204778677064781,-0.23814596270293248,-0.14610837341554614,2.2040924209338866,1.5100474450795578,0.024293797869595287,-1.4327127675553386,1.9996157079114303,0.13981113768346498,-1.3670738773199553,0.02502970533858408,0.3434675363000474,1.9613405349301691,-0.9568091551000445,0.4474310793035774,0.3736775288632734,0.08223458097406265,0.42240681736011143,0.22055585277226916,0.3329407339137526,0.3592340288539158,1.6958932435232068,0.028124574382340995,-0.29876301036094216,-0.43880307753225295,-0.40747942048696767,-0.2805314358220231,-0.032696414994151636,-0.2605797229305065,0.6694970754289484,1.185344904787788,-0.29758326510716177,-0.3571741802601842,0.22834311500034504
2015-01-06,-1.8763147310412254,-0.3916655418425247,1.1933643658376092,1.2667342156703936,0.5570079384159845,2.546687418063441,2.352974411348343,2.960279254553394,-0.034568684808923944,1.1113512862519555,1.422170473091374,-1.805305985450507,-3.0638799867029216,1.6155435712186175,-2.777101075814638,-1.5057105218554407,-2.6566490961448035,0.22518033223764114,2.1732718192321148,-1.7496461758397837,-0.06654784465314319,0.6205381834065027,1.0851879738339398,0.027473668166969726,-1.1571172918729007,-0.9183149610077553,-1.0786137075148434,0.13631927258566345,-0.09750158422908552,0.10878014219162982,0.4903921319811703,0.9765485748769622,0.05128268235273355,0.18326987155854166,0.6387331152603024,-2.7136174417791086,1.4426062856036541,-0.22433135011846722,0.2801267600764491,-1.336559684309949,-0.32382210264998157,0.2930065292708214,0.1459650355907885,-2.170823491493977,-1.03852257875361,-0.12331366103010159,0.38074584658554356,-0.8856100635525027
2015-01-07,0.6984095191207771,-0.8723997292921293,-2.202111881219945,1.958628878707488,0.6507889400970636,1.840752161602841,1.5922219457474824,2.904877620995352,-0.02561642852647478,1.3087837277960743,-1.3776874470775178,-1.1232708615043252,-1.408889939431472,1.22241291936352,-1.1288857748169125,-0.9970151369721253,-1.3866248715320286,-0.023861342127218892,2.4791082443321777,-0.5789188810602617,-3.097079714359424,1.2505156959190873,0.4991027442910482,0.03309945168677268,0.03154599451103343,-1.1696640287914513,1.4393119640360406,-0.6230242136061928,-0.9357698036972314,-0.8449135362603567,-0.14207361243040098,0.26325104970987084,-0.8408835636921093,-0.7088014530828511,-0.26676354214916265,1.3466334580875676,0.022419189912944122,-2.4310697310267995,-1.1700923834175734,1.2738430675688623,-1.8898622567869388,-0.47921101414806316,-1.0930599717561924,0.24651029871260668,1.7736470988608504,-0.43513893144507027,-1.4295990417889273,0.7724419856879116
2015-01-08,3.096587475664418,-1.9271413127242227,-1.4012512020212435,0.3439072087188288,0.19706235342883863,0.9934634540220983,0.9628220328764231,2.8521787911357346,-0.016474829073547217,-0.2475025518513104,0.02223886400879117,-0.6616036573957981,1.4413024020574152,-0.6203952736627231,1.8036802021401628,1.749388835813439,1.6624878823295997,0.2285032681222752,-0.4494807093045306,2.0827956680241253,1.0682442217887993,2.006029198574625,0.027041213710916175,1.42266339592513,-0.8662056137500377,-0.7705822389936708,-1.511811387871447,-0.8189034662006519,-0.7760619949472343,-1.4907228774408003,0.9005769699453148,0.14666149410167315,-2.080883729808785,-1.2782830740791808,-2.6378133146102405,0.7968060353802824,-1.386259097057861,1.1735403918526117,-0.7109690187750456,2.2158598168870625,-0.2321602274792698,-0.11226194126198523,-0.19015831806765401,1.5044201433540594,0.6694108283294572,-0.5631302792675184,-0.0870617202517604,0.5182107376966477
2015-01-09,-0.8495838198228575,1.1683720493785936,-0.21702282752101182,0.5707901275838577,-0.7250026635683905,1.192153736835324,1.3181857961974686,2.8019678184904517,-0.010431172596276414,-1.020480600179051,0.027902070047596914,0.7320405147166841,1.7350985122286824,-0.44026309320629176,2.1614354611311777,2.1538578675247115,2.37340404486856,-0.6097693169085837,-2.101904502278046,2.41202068239404,2.7842096919264394,0.3667058924148638,1.4910754401815431,-1.3885275535053099,-1.473213087605627,-0.5160255677511155,0.47677019863948067,-0.02204778677064781,-0.23814596270293248,-0.14610837341554614,2.2040924209338866,1.5100474450795578,0.024293797869595287,-1.4327127675553386,1.9996157079114303,0.9023412624893672,0.02790303459556536,-2.1247718772213045,-1.6825591013484995,-0.20158920585845616,-4.18940945239654,-1.8038694554114592,-2.487811428853275,0.6863663620345148,1.0010174404915104,-2.3165958387281327,-2.733944237884373,-0.2851108211035246
2015-01-12,-0.8047014948856619,0.4595622883249041,-0.3212691458090843,2.118041846966919,0.7140949139142108,1.9349449682714757,1.6608603293441688,2.7540531916890667,-0.2518606855556741,1.2542122745937099,0.027902070047596914,-0.04800250520225857,-0.57526295582781,1.2131738966005101,1.4173198595262664,-0.6305233843906098,-1.1759559448806185,1.00327108930748,1.4238197286685104,-1.1097165366206077,-1.3825913147615598,-0.10439209652693217,1.1113512862519555,1.422170473091374,-1.805305985450507,-3.0638799867029216,1.6155435712186175,-2.777101075814638,-1.5057105218554407,-2.6566490961448035,0.22518033223764114,2.1732718192321148,-1.7496461758397837,-0.06654784465314319,0.6205381834065027,-0.34258567605653867,0.022409099423291556,-1.1693210609223301,-0.1617975494698193,-0.23152457356474695,-1.2691069421751806,0.5416349449468535,0.6632066508781094,-0.5309813163555857,0.5079316653370596,0.9618265174714898,0.642715380830055,0.12394999951906972
2015-01-13,0.17645515493775962,-0.21587815118189627,-0.6414545171888972,1.2215866800798663,1.4770226465012428,2.2706709460520744,1.6604231727493173,2.708263653710386,-0.24587672702871596,0.31638545292557313,0.022414250084109168,-2.8757379447280225,-0.2594661220002002,1.1749480981163893,-0.37161478968981254,-0.693583338345446,-1.1432354039987167,-0.14202259865960892,0.6688775938420953,-0.8584366059546942,-1.5151812914991332,0.9053566591624783,1.3087837277960743,-1.3776874470775178,-1.1232708615043252,-1.408889939431472,1.22241291936352,-1.1288857748169125,-0.9970151369721253,-1.3866248715320286,-0.023861342127218892,2.4791082443321777,-0.5789188810602617,-3.097079714359424,1.2505156959190873,1.764025942001568,1.4426491797130392,-1.024646241373304,-2.560703230829567,-0.24390116021941483,-4.769898926394209,-1.366165417023534,-2.4941769485573264,0.3662290151227137,1.959973519544565,-2.4600669956120087,-1.3364236869574577,-1.4650400536816983
2015-01-14,-1.2387102990555525,1.464012376952695,-1.3954801884024586,0.877469013453434,0.17059672103575202,2.579618215228835,1.9313711871124246,2.6644455340346775,-0.23985419450074608,0.016304882309536604,0.02812393112386767,-0.35447062583859934,0.6726706569972211,-0.35367192411936477,-0.01783131001005254,-0.4220260108170635,-0.4464407904516643,-0.6031432586257175,-0.15072028848883134,-0.27202730879420167,-0.43951791190819534,-0.38422836592793425,-0.2475025518513104,0.02223886400879117,-0.6616036573957981,1.4413024020574152,-0.6203952736627231,1.8036802021401628,1.749388835813439,1.6624878823295997,0.2285032681222752,-0.4494807093045306,2.0827956680241253,1.0682442217887993,2.006029198574625,-1.7556060388128403,-2.7972574798906464,-2.1643201648017114,-2.1636710020430727,-2.81810321805744,-0.1839992689820928,-0.8637898004803061,-1.0864898774838514,-1.4727128729689158,-0.46397522021707405,-1.0140650450556268,-2.7063957155746614,-2.103579737168829
2015-01-15,-0.38793003033649626,-2.2081800440937465,2.703966135508674,0.9537700207584242,-0.1240305855182488,2.8774723463844354,2.152643636445459,2.622460498748199,-0.23379143548810577,1.2745737588478518,0.02812393112386767,1.6782332197231282,-0.32410278567231493,-0.1612891651629573,-0.6876848792583212,-0.4326497598806881,-0.899881882542043,2.0461128725651254,0.9464429835071463,-0.6998169645340979,-1.1567049996901761,1.0538608005540717,-1.020480600179051,0.027902070047596914,0.7320405147166841,1.7350985122286824,-0.44026309320629176,2.1614354611311777,2.1538578675247115,2.37340404486856,-0.6097693169085837,-2.101904502278046,2.41202068239404,2.7842096919264394,0.3667058924148638,1.314200505716578,0.033099172186511955,-0.6621840963109572,0.9378813284235628,0.5397223778860969,-1.1799221319211137,-1.3215824465145425,-1.2487159075188778,2.199342948653506,1.7605288944063828,-1.0579146007027571,-1.0158870073387807,-0.3527139773784134
2015-01-16,1.0343211410509718,0.011104171463151628,0.8161097633986967,-0.6495079943215513,-1.0117974296946315,2.3293245801426052,1.7566808748365255,2.584829334734302,-0.22768672956790975,2.510938349051379,0.02812393112386767,-1.6764545322107909,0.8402226437019069,2.6600195055456815,-1.7716290758766806,-0.7857933189921741,-1.3260388969271815,2.715403492401959,2.1048918986606666,-0.3588090163689034,-1.2874535727149086,0.1566958474632745,1.2542122745937099,0.027902070047596914,-0.04800250520225857,-0.57526295582781,1.2131738966005101,1.4173198595262664,-0.6305233843906098,-1.1759559448806185,1.00327108930748,1.4238197286685104,-1.1097165366206077,-1.3825913147615598,-0.10439209652693217,-0.8817864677483251,0.02768564608293018,0.9943799412852039,1.548566366434977,-0.6163588397399502,6.739116936689184,1.8386762099634202,2.752978854022241,-1.7370903664228448,-1.5429505092478761,2.984566273583288,-0.06248366107930706,3.200638128462241
2015-01-20,0.2377749429875188,-1.4283404029011773,-0.37824207160449774,1.13409310546315,-0.4274228128313061,1.94668386096095,1.5525774783907345,2.5138776066344386,-2.4874307081848346,-2.3747992035372882,0.02812393112386767,2.7422194914060363,1.6650120690233388,1.3616487908257653,1.0759994142647478,1.2747465836549394,1.7372966287316698,-2.000490993624033,-2.0045269994229873,1.7373003746720204,1.796517519182762,1.0600757777975853,0.31638545292557313,0.022414250084109168,-2.8757379447280225,-0.2594661220002002,1.1749480981163893,-0.37161478968981254,-0.693583338345446,-1.1432354039987167,-0.14202259865960892,0.6688775938420953,-0.8584366059546942,-1.5151812914991332,0.9053566591624783,-1.6783731521976624,1.4223803978018512,-0.2866641993343119,2.278787200302424,0.8357853637098764,2.438151122176199,2.8259424783895253,3.419310240677801,-2.3012352875126307,-2.8920036304394534,3.12739501649667,5.641804650072221,0.8534469929278585
2015-01-21,0.9418656338420514,-2.2676377468101765,1.092629657763355,-1.370487674952799,-0.5655699648983733,1.5814545948586243,0.9133892334220792,2.4803867898172336,-2.4590599468485212,0.8281292908055695,0.02812393112386767,-1.636529990004266,0.4635337942400168,1.4187783044867754,-0.5172765949491563,0.5347979370963268,0.2319831163461387,0.7588913138299554,1.731176387123395,0.17893548089057346,-0.5004963417797929,-1.30197136026739,0.016304882309536604,0.02812393112386767,-0.35447062583859934,0.6726706569972211,-0.35367192411936477,-0.01783131001005254,-0.4220260108170635,-0.4464407904516643,-0.6031432586257175,-0.15072028848883134,-0.27202730879420167,-0.43951791190819534,-0.38422836592793425,0.8348745900988649,-1.3670105519810263,2.2499185293980326,0.19452018349248698,-0.34440254035448364,2.8896742232668413,-0.02603914956705443,0.5174568336301935,1.7016189239548198,1.8845273368393762,0.26646125585400426,1.4011313969003898,-0.22070509593694027
2015-01-22,1.4556998586052314,-0.8721269864276131,0.39104173443456924,0.9254222591712085,0.3972801014696283,0.7157448975837406,0.5626915819452363,2.4481179319285813,-2.4317324462648138,-1.1685605835893875,1.4448521819867426,1.0227725516328148,1.0100167877777826,0.014199756680608262,1.5103750246958692,0.3683684625502009,0.6254444721037629,-1.4689707040417341,-1.803530223068887,0.17633816740295702,0.9742476548179797,-0.2703897682844036,1.2745737588478518,0.02812393112386767,1.6782332197231282,-0.32410278567231493,-0.1612891651629573,-0.6876848792583212,-0.4326497598806881,-0.899881882542043,2.0461128725651254,0.9464429835071463,-0.6998169645340979,-1.1567049996901761,1.0538608005540717,0.7738715181451706,0.03309931193575725,-2.4288526750512274,0.6280140778351562,-2.115202721726741,-0.7584487345522817,-0.05656421514364464,0.5628213681920148,0.29466490627666436,0.06298557303216049,0.9429313535277295,0.6378168539399994,2.285160732522559
2015-01-23,-0.2279151966700091,-0.22045080334959236,-2.055201897837863,1.200402708276163,0.1095379571884518,0.8046928470675956,0.7593032648807602,2.4170029146260377,-2.4053996459876346,-0.44700275142788093,-1.3996593996320787,0.036750493493512934,0.49386458924632054,0.8255087593892563,0.36427243705337176,1.800567783185076,1.9516572707298996,0.039253060247118506,-0.6549857898828916,2.3433275755085066,0.9404815464696621,2.344063446435022,2.510938349051379,0.02812393112386767,-1.6764545322107909,0.8402226437019069,2.6600195055456815,-1.7716290758766806,-0.7857933189921741,-1.3260388969271815,2.715403492401959,2.1048918986606666,-0.3588090163689034,-1.2874535727149086,0.1566958474632745,-2.846735718930014,0.02768576384233894,1.5679656578767416,-0.4066169186636894,0.1941383529886797,1.032961382893224,-0.6461532198061782,0.10509252924434857,-2.614879066344876,-3.1640616648500512,0.09015379904273495,0.9206690469936055,-0.5720737276711184
2015-01-26,0.6000210532584525,0.8515484745668553,-0.27536422919685,-0.6386451967937615,-1.885326269970555,0.4030120712748449,0.47021007119224895,2.386979193727547,-1.29928309057996,1.2867475135340083,1.4448775842974364,-0.6427031228952026,-0.6862426058488285,-0.8607582326851368,-0.015578176073156803,-0.2825150826291766,-0.8154132421418943,2.015504498797876,1.7998515148570067,-1.0090334826843999,0.38436012017733046,-0.5730214417572346,-2.3747992035372882,0.02812393112386767,2.7422194914060363,1.6650120690233388,1.3616487908257653,1.0759994142647478,1.2747465836549394,1.7372966287316698,-2.000490993624033,-2.0045269994229873,1.7373003746720204,1.796517519182762,1.0600757777975853,0.5084668958567501,1.4223864478205035,-1.669482176264837,0.5950867251247854,0.03921518271137601,0.9823395193073508,0.09031971675011877,-0.07000211978072957,-0.417401324702916,0.6855640321361809,-0.0014873663710971321,-0.3399161195069615,-0.7666197249857716
2015-01-27,-0.34611018811409994,1.4569407630166396,1.2838158543838085,-0.7544150835994585,-1.7729365469165317,0.9960851392656581,0.7366057781808035,2.357989246783298,-1.2907909549442562,-0.400251133836307,0.02240888852982492,-0.2629419145949664,1.7250697635383105,-1.0687811596080359,1.2669788031623028,0.04027230703223138,0.2452386675145495,-0.6221117873059752,-0.5756433680005091,0.2406469951877019,-0.275918395740305,1.0095022142503973,0.8281292908055695,0.02812393112386767,-1.636529990004266,0.4635337942400168,1.4187783044867754,-0.5172765949491563,0.5347979370963268,0.2319831163461387,0.7588913138299554,1.731176387123395,0.17893548089057346,-0.5004963417797929,-1.30197136026739,0.13981113768346498,-1.3670738773199553,0.02502970533858408,0.3434675363000474,1.9613405349301691,-0.9568091551000445,0.4474310793035774,0.3736775288632734,0.08223458097406265,0.42240681736011143,0.22055585277226916,0.3329407339137526,0.3592340288539158
