Date,10Y_Yield_Constant_Maturity,20Y_Yield_Constant_Maturity,Building_Permits_Contribution,Consumer_Confidence_Expectations,Consumer_Confidence_Index,PMI_Manufacturing_Global,PMI_Services_Business_Activity_US,Unemployment_Initial_Claims,10 Year,10 Year Chg,QMJ,MKT-Rf,SMB,HML,UMD,VIX,VVIX
2017-02-28,-0.00999999099999993,0.009999999999999787,-0.30361111100000004,3.6000000000000085,4.0,-0.7999999999999972,-0.8000000000000043,20285.714299999992,2.36899995803833,0.7989999055862427,0.0005885775015002999,-0.0033939084715397,-0.0094212072776964,0.0051663998772126,0.0022740564976629,0.8299999299999996,2.38999939
2017-03-01,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,20285.714299999992,2.4630000591278076,0.7910000085830688,0.00022741063911899985,0.0107280629691649,0.0037159276914424996,0.001112925438143,0.009662300448509801,-0.38000012000000005,-4.050003050000001
2017-03-02,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,20285.714299999992,2.4630000591278076,0.7910000085830688,0.0046969030918035,-0.0126293467395538,-0.0007041100528770998,-0.0068219938473005,-0.0170573522135871,-0.7299995399999997,-0.4199981699999995
2017-03-03,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,20285.714299999992,2.4630000591278076,0.7910000085830688,-0.0048596562420171,0.0042175915996527,0.0017871972738551,0.0052789386034701995,0.0102067010757068,-0.8500003799999991,-2.4199981699999995
2017-03-06,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-4142.857199999999,2.49399995803833,0.7979999780654907,0.0032136971108146003,-0.0014398141430604,-0.0010583379958204,-0.0028847156265959,-0.0037432308680242,0.2799997300000001,0.25
2017-03-07,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-4142.857199999999,2.49399995803833,0.7979999780654907,0.0017637798579412,-0.0011501751593332,-0.0004064498323819001,-0.0001516734684592,0.00031858557601858106,0.21000003999999883,-0.010002130000003717
2017-03-08,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-4142.857199999999,2.49399995803833,0.7979999780654907,0.0021435908378655004,-0.0005104684846520997,0.0019474215072139,-0.005119723482294,-0.004806027280250381,0.40999985000000017,1.069999690000003
2017-03-09,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-4142.857199999999,2.49399995803833,0.7979999780654907,-0.0046474143480668,0.0028725331252109,-0.0025483049660104,0.0036097222928123006,0.0020907856386997,0.4400005300000007,1.1399993899999998
2017-03-10,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-4142.857199999999,2.49399995803833,0.7979999780654907,-0.0012778961009025,0.0058465871257691,0.0031646477118733,0.0021382619121909996,0.0026906576369984023,-0.6400003400000003,-3.3700027499999976
2017-03-13,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,11785.714299999992,2.6080000400543213,1.0190000534057617,-0.0006097499931669,-0.0021722144914744002,0.0006370404131161001,0.0017637612448379,0.0034543517924271977,-0.3099994699999993,1.3000030500000008
2017-03-14,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,11785.714299999992,2.6080000400543213,1.0190000534057617,0.006599836772899,-0.007390460318976701,-0.0025463550810951004,-0.0036504663478282,-0.0055208757967081,0.9499998099999996,4.309997559999999
2017-03-15,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,11785.714299999992,2.6080000400543213,1.0190000534057617,-0.0113110459987322,0.0103449982863968,0.0043386387817273,0.0083585539324786,0.00407206531693,-0.6700000800000012,-5.119995110000005
2017-03-16,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,11785.714299999992,2.6080000400543213,1.0190000534057617,0.0061673117395786,0.0009094013487520999,-0.0018237472897311,-0.0028304378254694,-0.0017156224461207,-0.4200000699999986,-4.8000030599999945
2017-03-17,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,11785.714299999992,2.6080000400543213,1.0190000534057617,0.0023137691660697,-0.007155936190748217,0.0024132589983852,-0.0047300883189569,9.779865785749999e-05,0.0699996899999995,2.700004579999998
2017-03-20,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-1100.0,2.4730000495910645,0.8840000629425049,-0.0028938034509827,-0.0008044912373146837,-0.003524860177924203,0.00047667890375809995,-0.0007254065325555999,0.06000041999999972,-1.5
2017-03-21,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-1100.0,2.4730000495910645,0.8840000629425049,0.0029404607170354998,-0.0060955619698897,-0.0044310685468999965,0.0024585552737562003,-0.0087073063921813,1.13000012,5.859992980000001
2017-03-22,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-1100.0,2.4730000495910645,0.8840000629425049,-0.0010677503272551998,0.0039564699617549,0.0026107295068134,-0.003295802113575,0.0091127891781563,0.34000014999999983,0.7800064099999986
2017-03-23,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-1100.0,2.4730000495910645,0.8840000629425049,-0.0013866538183536,0.0050203577661252,0.0052698330274522,0.003066284689323321,0.0005588817534216001,0.30999947000000105,5.129997259999996
2017-03-24,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-1100.0,2.4730000495910645,0.8840000629425049,-0.0013579835518509002,-0.0013289410868891002,-0.0025236393045546,-0.001347094875756321,-0.0002602012976683,-0.15999985000000017,0.8099975500000056
2017-03-27,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-19400.0,2.372999906539917,0.750999927520752,0.0020447629347391002,-0.0015800681471514,0.0019194009635471999,-0.0021343258657479,-0.0038030672471947003,-0.4600000400000006,-4.879997250000002
2017-03-28,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-19400.0,2.372999906539917,0.750999927520752,-0.0024296961559237,0.0082918211432003,-0.0043045255552257,0.006842411360683901,0.0080927178637215,-0.9700002699999999,-5.590003969999998
2017-03-29,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-19400.0,2.372999906539917,0.750999927520752,-0.0032432651145533997,-0.0077002878613258,0.0030850573580492,-0.0005943594613644003,-0.004090190696812599,-0.10999965000000067,-1.0099945000000048
2017-03-30,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-19400.0,2.372999906539917,0.750999927520752,0.0067264083398906,0.0013602524462717,-0.0011200329564154,-0.0005950009203032998,0.0033696452687784996,0.11999987999999995,-0.38999938999999983
2017-03-31,0.05999994300000022,0.07000000000000028,0.266825397,9.899999999999991,9.46666660000001,-0.8999999999999986,4.5,-19400.0,2.372999906539917,0.750999927520752,-0.0040003472252524,-0.0036510141448665,0.0035724116296842,-0.0033483560758027003,-0.0042394689443283,0.8299999300000014,0.43999481000000173
2017-04-01,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,-19400.0,2.372999906539917,0.6499998569488525,-0.0040003472252524,-0.0036510141448665,0.0035724116296842,-0.0033483560758027003,-0.0042394689443283,0.8299999300000014,0.43999481000000173
2017-04-03,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,166.66670000000158,2.3499999046325684,0.5839998722076416,0.002019766218881779,0.00025607484430680005,-0.0078618381758183,0.0016205574530165,0.0005620415283554,0.01000021999999845,4.6500015200000036
2017-04-04,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,166.66670000000158,2.3499999046325684,0.5839998722076416,0.00012084522921848871,0.0025255520412591,0.0005003577274052002,0.0006485239922774999,0.0028111918014035,-0.5900001499999998,-3.2900009100000034
2017-04-05,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,166.66670000000158,2.3499999046325684,0.5839998722076416,0.0022797441892330322,-0.0023515165997974,-7.062968915790002e-05,-0.0017431683325965998,-0.0042282304386756005,1.1000003800000009,6.9199981699999995
2017-04-06,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,166.66670000000158,2.3499999046325684,0.5839998722076416,-0.0041907452352287,0.0026249963267868997,0.0059939763442831,0.0030605400979718,0.0008987165511884,-0.5,-2.679992679999998
2017-04-07,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,166.66670000000158,2.3499999046325684,0.5839998722076416,0.0025962410452378,-0.0007545750205604,-0.0020793205291649002,-0.0040413852523334005,0.0007542973282353,0.4799995500000005,5.479995729999999
2017-04-10,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8547.619000000006,2.3610000610351562,0.5980000495910645,-0.0025024616218721,0.0012936993717293998,0.0008662415787343001,0.0036916061586708,-0.0045512451028594005,1.1800002999999997,8.510002139999997
2017-04-11,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8547.619000000006,2.3610000610351562,0.5980000495910645,0.0038283157504628,-9.69394453928e-05,0.0017049544123002999,-0.0012685485305104001,0.0040299909585952715,1.019999499999999,5.839996370000009
2017-04-12,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8547.619000000006,2.3610000610351562,0.5980000495910645,-0.0004450758488966,-0.0036578841973785997,-0.0070792497411472,-0.0036542670912858,-0.004734636058885571,0.7000007700000008,7.7900008999999955
2017-04-13,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8547.619000000006,2.3610000610351562,0.5980000495910645,-0.0001884568493547001,-0.0023831461700901005,0.0043880251198778995,-0.0020332386672140997,0.0010260958513664,0.18999958000000028,4.010002099999994
2017-04-14,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8547.619000000006,2.3610000610351562,0.5980000495910645,-0.001544621411831,0.004991951154631686,-0.0005628761424612,0.005224921847071499,0.0038512273410543,0.18999958000000028,4.010002099999994
2017-04-17,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8785.714299999992,2.252000093460083,0.41800010204315186,0.0024694205666247,0.006587747334379114,-2.481918940559999e-05,-0.0024551300137597002,0.0006482261968097001,-1.3000001900000004,-14.05000299999999
2017-04-18,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8785.714299999992,2.252000093460083,0.41800010204315186,0.0012424433735750001,-0.0110565289900624,0.0037176326641818,-0.0007360636438995998,-0.0018356526177445002,-0.23999977000000072,-1.9700012600000036
2017-04-19,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8785.714299999992,2.252000093460083,0.41800010204315186,-2.493524942550002e-05,0.0038162913228094,-0.0008767286773408,-0.0038569992841383004,0.0008916201143247001,0.510000230000001,-1.6299972500000024
2017-04-20,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8785.714299999992,2.252000093460083,0.41800010204315186,-0.0017377581109816,0.0069150679557315,-0.0012921002621596,0.005902424181639601,0.0039601334555356,-0.7800006900000014,-3.36000061
2017-04-21,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,8785.714299999992,2.252000093460083,0.41800010204315186,-0.0005758479297474999,-0.0084607555039116,-0.0011796267821258,0.0009609375871569999,-0.0026810348097361,0.4800004900000001,0.8800048800000013
2017-04-24,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,-12250.0,2.2730000019073486,0.45299994945526123,-0.0010556970656591,0.017238261389589598,-0.0043667038583511,-0.0004064335960034,0.0046969338587429,-3.7899999599999994,-17.24000549
2017-04-25,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,-12250.0,2.2730000019073486,0.45299994945526123,-0.0031132174112260998,-0.0091715986184023,0.0057585798519693,-0.0014167962599532,-0.0022259411328643002,-0.07999992000000056,-2.5299987799999997
2017-04-26,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,-12250.0,2.2730000019073486,0.45299994945526123,0.0030750187011379998,-0.0052575052897336,0.0023844667090424003,0.0028485323531951996,-0.0035828153871041856,0.09000015000000161,1.0
2017-04-27,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,-12250.0,2.2730000019073486,0.45299994945526123,0.0035916230181701,-0.0014161759612413998,-0.0021656799216093004,-0.0089332591378463,-0.0009530704732919144,-0.49000072000000117,0.020004270000001156
2017-04-28,-0.18000006700000037,-0.16000000000000014,-0.16171428599999998,-7.0,-5.433333300000001,-0.5500000000000043,0.30000000000000426,-12250.0,2.2730000019073486,0.45299994945526123,-0.0040232561574771,-0.0006198733620973,-0.0039203693116755004,0.007647162463788167,0.0011503402368527,0.4600000299999998,0.429992679999998
2017-05-01,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-2750.0,2.325000047683716,0.4970000982284546,0.001415648676565,0.0034905101403607,0.0029364984174393,-0.003326111159324967,0.0055506440666305,-0.7100000299999998,1.2400054900000015
2017-05-02,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-2750.0,2.325000047683716,0.4970000982284546,0.0019012081254086,-0.00013702174317390022,-0.0028477558818621,0.0006175676821245,-0.0089294617844854,0.4800004900000001,1.0
2017-05-03,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-2750.0,2.325000047683716,0.4970000982284546,-0.0003667017173938003,-0.003996165423162499,-0.0006166993494948004,0.0018486210206804,0.0029349634493871,0.09000016000000066,-0.5600051899999983
2017-05-04,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-2750.0,2.325000047683716,0.4970000982284546,0.0043395973156166,0.0028953308101750995,-0.0008597812785481,-0.0070497374598285,0.0018939778999585001,-0.2200002699999999,-0.7699966400000022
2017-05-05,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-2750.0,2.325000047683716,0.4970000982284546,-0.012510842862748301,0.0046298038599048,0.002951526421638,0.0128236079703454,-0.0043531109986513,0.1099996499999989,2.6500015299999973
2017-05-08,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-666.6667000000016,2.375999927520752,0.15400004386901855,0.006376041992477001,-0.0046512536164443,-0.00033422979644579995,-0.004279129648613099,0.0021993896116582,-0.7999992319999993,0.7299957200000051
2017-05-09,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-666.6667000000016,2.375999927520752,0.15400004386901855,0.0006239665026275001,-0.0021329604436626,0.0027147137405690996,-0.0056660768974889,-0.0002623150924946,0.18999958000000028,2.25
2017-05-10,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-666.6667000000016,2.375999927520752,0.15400004386901855,-0.0060255580768839,0.0036936803999492,-5.200884918709985e-05,0.0075565180007386,0.00031297208191469997,0.25000000200000017,3.86000061
2017-05-11,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-666.6667000000016,2.375999927520752,0.15400004386901855,0.0044607437121860025,-0.0046773080145381,-0.002740078252065,-0.0012936108042624,0.0017906583704977,0.3900003400000003,-0.9799957200000051
2017-05-12,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-666.6667000000016,2.375999927520752,0.15400004386901855,-0.001340826164820703,0.0033941141015267,-0.0015243119470445998,-0.0041619614299502,-0.0018837433763329,-0.20000076000000178,-4.010002139999997
2017-05-15,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-166.66659999999683,2.3380000591278076,-0.0009999275207519531,0.0004226328231083,0.004111829370508,0.0036769576437469,0.0038747061483325003,0.0022885212869236,0.02000046000000033,-2.9700012200000003
2017-05-16,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-166.66659999999683,2.3380000591278076,-0.0009999275207519531,0.0022613904530839,-0.0021668079102943,-0.0020338722084134,-0.0009547568566961422,0.0027374479717546,0.22999953999999967,-2.7699966400000022
2017-05-17,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-166.66659999999683,2.3380000591278076,-0.0009999275207519531,-2.9350144711400017e-05,-0.014167597423397101,-0.00047277788783399997,-0.0003730656507238578,-0.0140100009153262,4.940000530000001,34.720001260000004
2017-05-18,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-166.66659999999683,2.3380000591278076,-0.0009999275207519531,-5.8617016123499845e-05,0.009998677958478901,0.00032935466066880007,-0.0037495872194079002,0.0114518382436622,-0.9300002999999997,-7.3600007000000005
2017-05-19,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-166.66659999999683,2.3380000591278076,-0.0009999275207519531,-0.0052024194518629,0.0089884261747633,0.00010495570052889986,0.0093094423052505,-0.0016448527628893,-2.6199998900000008,-16.910003619999998
2017-05-22,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,17333.3333,2.253999948501587,-0.06599998474121094,0.0047739078010656,-0.0020020004340617,0.0010544030012896001,-0.0063867634778612,0.0008137961100048001,-1.109999649999999,-3.7399978600000026
2017-05-23,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,17333.3333,2.253999948501587,-0.06599998474121094,-0.0011796213195718,-0.0046407078872408,0.0002218222925373,0.0020229181846989,0.0020025052493537,-0.2100000400000006,0.7200012200000003
2017-05-24,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,17333.3333,2.253999948501587,-0.06599998474121094,-2.409622239100002e-05,-0.0007318036168755,-0.0011276279347005001,-0.0039986261751314,-0.0021413573310168,-0.6999998099999996,-2.2799987799999997
2017-05-25,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,17333.3333,2.253999948501587,-0.06599998474121094,0.0054900557769695,0.0028377417210966,-0.0010219134837912,-0.0026009923026972,0.0026035179457882997,-0.030000688999999525,0.2899932899999982
2017-05-26,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,17333.3333,2.253999948501587,-0.06599998474121094,-0.0034300269718962996,-0.0044167557181007,0.0023041151280021,0.0053200212820177,-0.0019191876826854,-0.17999935100000108,-0.38999938999999983
2017-05-29,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-5500.0,2.253999948501587,-0.18700003623962402,-0.0014646791411752,0.0008032054101884999,0.0002799840696447,1.9331898030499988e-05,-0.0011802655903345003,-0.17999935100000108,-0.38999938999999983
2017-05-30,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-5500.0,2.253999948501587,-0.18700003623962402,0.0059782393268018996,-0.0006876723413928999,-0.003631939818496,-0.0028906512166149002,0.0009375576436005001,0.5699996899999995,2.4900054900000015
2017-05-31,0.0,0.03000000000000025,-0.055666667,-3.5999999999999943,-2.0,-0.19999999999999574,-1.3000000000000043,-5500.0,2.253999948501587,-0.18700003623962402,-0.0022564519431842,0.0021065763277861,0.0031970891455106003,-0.0015906876721397995,-0.0016112796239007002,0.02999974000000094,0.2199935900000014
2017-06-01,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-5500.0,2.2170000076293945,-0.1700000762939453,-0.0043592635449269,0.0055352441697735,0.0030797385766227,0.0037637793237647998,-0.0015016029468241999,-0.5199995069999996,-0.6899948100000017
2017-06-02,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-5500.0,2.2170000076293945,-0.1700000762939453,0.0027447774705678003,-0.00049815542489,-0.0027683829225042,-0.0035856202267483,0.006415284329168601,-0.14000034300000053,-0.2099990800000029
2017-06-05,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-7333.333299999998,2.181999921798706,-0.2970001697540283,-0.0013711412068506002,-0.0079888859808107,-0.0016299559691741001,0.005076840324276,-0.0042142358322555,0.3199996899999995,2.459999080000003
2017-06-06,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-7333.333299999998,2.181999921798706,-0.2970001697540283,-0.0051947677752335,0.0001571874133021998,0.0016690338331622999,0.0040303933650422,-0.0004367875476077594,0.38000012000000005,3.069999699999997
2017-06-07,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-7333.333299999998,2.181999921798706,-0.2970001697540283,0.0097630835330606,0.0020226532285369,-0.0013944111241273,-0.0068031732705678,0.00578272369628796,-0.05999946999999928,-0.9300003099999969
2017-06-08,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-7333.333299999998,2.181999921798706,-0.2970001697540283,-0.005531225832263452,-0.0011643065543142,0.0056418712960295,0.0045059243778402,-0.0002650235313367,-0.2300004900000001,-4.940002440000001
2017-06-09,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-7333.333299999998,2.181999921798706,-0.2970001697540283,-0.0012552522267883482,0.00013936614324859997,-0.004980573954338447,0.0071578277874500005,-0.009785583549077,0.5399999599999994,4.130004880000001
2017-06-12,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,4633.333299999998,2.2130000591278076,-0.32899999618530273,-0.000292147107185,-0.0018403764130225997,-0.000124025955464953,-0.004678357120263201,-0.0043438784311195,0.760000230000001,3.799995420000002
2017-06-13,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,4633.333299999998,2.2130000591278076,-0.32899999618530273,-0.0022725630940833,0.0081715732361547,0.0012201952761529999,-0.0036571605084001996,0.0103702702630767,-1.0399999600000012,-4.549995420000002
2017-06-14,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,4633.333299999998,2.2130000591278076,-0.32899999618530273,0.0099502485436221,-0.0045477546448938,-0.0028804472708524997,-0.0089199381180104,-0.0033727381159756,0.22000026000000084,3.3099975599999993
2017-06-15,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,4633.333299999998,2.2130000591278076,-0.32899999618530273,-0.0013760525342516004,-0.009698815425858499,0.00022593530449430002,0.0039414182750754,0.0018366715478425,0.25999927999999883,-0.020004270000001156
2017-06-16,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,4633.333299999998,2.2130000591278076,-0.32899999618530273,-0.008550200713643999,0.012357473687529099,0.0004394861713333,0.0057800263501284,-0.00020086462157100003,-0.5199995099999999,-2.949996949999999
2017-06-19,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-1800.0,2.190000057220459,-0.35199999809265137,0.0036954731809198003,0.0026153349034335,-0.00030175213395289995,-0.0072577852539094006,0.0055653040339192,-0.01000021999999845,-1.7300033599999978
2017-06-20,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-1800.0,2.190000057220459,-0.35199999809265137,0.0017999404647917,-0.0131850222598124,0.001092675330943,0.0017409481339337005,-0.006084411626126799,0.48999976999999895,3.9200057999999984
2017-06-21,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-1800.0,2.190000057220459,-0.35199999809265137,-0.0017703640193564999,0.0052922523429386,0.00015187483221690002,-0.0031804220499171997,0.0023379357495707,-0.10999965999999972,-1.1200027499999976
2017-06-22,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-1800.0,2.190000057220459,-0.35199999809265137,-0.0015916758293444,0.0028787911985443003,0.0033702904070991,0.0060443335396298,-0.0042369744447136,-0.27000046000000033,-1.6900024400000007
2017-06-23,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,-1800.0,2.190000057220459,-0.35199999809265137,-0.0019270323064334,0.001024213583824,0.0016833100465188005,0.0016606933616783999,0.0007314467436744,-0.45999907999999934,-1.8600006100000002
2017-06-26,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,8000.0,2.13700008392334,-0.4049999713897705,0.0035366475553436,-0.00043413863665460006,-0.0042362078529487,0.0011078143377451,-0.00040278219978260015,-0.12000084099999953,-2.5799942000000016
2017-06-27,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,8000.0,2.13700008392334,-0.4049999713897705,0.0005828357324008,-0.0064304500529165,-0.0023098478260715,0.0060109850294639,0.0018586481737525,1.160000800999999,5.36000061
2017-06-28,0.0,-0.16000000000000014,0.388809524,-2.3500000000000085,0.13333330000000387,-0.5500000000000043,-0.3999999999999986,8000.0,2.13700008392334,-0.4049999713897705,-0.002834437136127,0.011293398012086099,0.0027832193129679,-0.0057829607223709,0.0040561910930431,-1.0300006899999996,-3.0600051899999983
