Date,VIX,VVIX,PMI_Manufacturing_Global,PMI_Services_Business_Activity_US,GLD_ret_lag1,GLD_ret_lag5,GLD_ret_lag20
2020-04-01,2.865792366106331,2.714467791097978,-13.757794877825718,-5.561272456112217,-3.348536862017853,-1.4734178002940264,0.1019098926515347
2020-04-02,2.3497332074786064,2.2083688188006283,-10.379054798205905,-5.24339625852215,0.8503349926044147,1.2027602804149482,2.5482630383980194
2020-04-03,2.0109548538055915,1.9998305785828745,-8.66654830919387,-4.9726861581609265,1.521100423740252,-0.7358242489928111,-0.07943979728163901
2020-04-06,1.8718126898027154,1.965279006747712,-7.586038894454271,-4.738448611013044,0.396739933617123,0.35333111755409097,0.07612915779370623
2020-04-07,1.9568437889319656,1.5319430676594845,-6.824424431528342,-4.533105973910644,2.590827621122386,-3.348536862017853,-2.7571689103735446
2020-04-08,1.691225342306126,1.8369762722641454,-6.2500896679109825,-4.351118311091267,-0.6156543081977,0.8503349926044147,-0.5476602154982155
2020-04-09,1.553064633465857,1.650475850053575,-5.796769607115048,-4.188328781938382,-0.9574635395582548,1.521100423740252,-5.0682779906196
2020-04-13,1.4883883587370554,1.6603119050015178,-5.114748595017993,-3.9007641187196493,2.401198679469045,0.396739933617123,-3.6825488677687352
2020-04-14,1.2326646264432264,1.3316856086045576,-4.848851114128518,-3.7727119812924412,1.526776777621968,2.590827621122386,-1.379005974204126
2020-04-15,1.4409255498328526,1.5074892625881673,-4.618770196539115,-3.6555523358521818,0.640962554767674,-0.6156543081977,1.4612136287212592
2020-04-16,1.3767608239362534,1.2072115052292849,-4.4170529775298855,-3.5477975358615454,-0.5964545322277124,-0.9574635395582548,-2.338198005339195
2020-04-17,1.2279988983587036,1.0933804454942897,-4.23825357383972,-3.4482301277212803,-0.1903846026753346,2.401198679469045,-2.1877339701223626
2020-04-20,1.6174082868382607,1.3057612263493155,-4.078287463390565,-3.3558428216672787,-1.98118186647592,1.526776777621968,1.600180279190829
2020-04-21,1.7124970516993623,1.3042373169889376,-3.934022854559861,-3.269794002323698,0.5682486093971857,0.640962554767674,4.706345923905573
2020-04-22,1.4569862353727192,0.9331477641527831,-3.8030126438037857,-3.1893742373695346,-0.7538803264706778,-0.5964545322277124,4.934408150487995
2020-04-23,1.4035683666756609,0.8290047517414896,-3.683313150321036,-3.1139807086184548,1.736992707669532,-0.1903846026753346,-1.4734178002940264
2020-04-24,1.016808854822271,0.7360011445230864,-3.5733582644510777,-3.043097441507594,0.819614722879692,-1.98118186647592,1.2027602804149482
2020-04-27,0.8282856820905128,0.7610685185089187,-3.471870039155479,-2.976279840127442,-0.516243855160224,0.5682486093971857,-0.7358242489928111
2020-04-28,0.8417525728254504,0.6333746315988877,-3.3777938739306848,-2.913142461590747,-0.7360889321620846,-0.7538803264706778,0.35333111755409097
2020-04-29,0.6756156531766292,0.5496892349433488,-3.2902506758749865,-2.8533492570588455,-0.5249439355262342,1.736992707669532,-3.348536862017853
2020-04-30,0.8711336156013717,0.658701073670044,-3.2085009802824604,-2.7966057119164973,0.41076283586188084,0.819614722879692,0.8503349926044147
2020-05-01,1.0729687802466628,0.8136697234521886,-2.346553624594271,-1.7482198545129088,-1.8201254396688724,-0.516243855160224,1.521100423740252
2020-05-04,0.981585364793324,0.767808812039483,-2.311507223702114,-1.7297408747738008,0.4708803506963422,-0.7360889321620846,0.396739933617123
2020-05-05,0.8138541779180163,0.6576428807285484,-2.2776788440711186,-1.7116489670789774,0.2199390103186413,-0.5249439355262342,2.590827621122386
2020-05-06,0.8429844105329573,0.6653324051945393,-2.244995615366417,-1.6939291920756894,0.28924554348186826,0.41076283586188084,-0.6156543081977
2020-05-07,0.6547910851740488,0.513429869173598,-2.213390635251845,-1.6765673978689735,-1.3119534472005678,-1.8201254396688724,-0.9574635395582548
2020-05-08,0.4153253488457549,0.5017690159343134,-2.1828023540207684,-1.6595501670987505,1.3149824929010476,0.4708803506963422,2.401198679469045
2020-05-11,0.3846527540216701,0.6327353601544363,-2.153174035096649,-1.642864768300763,-0.6642008540458899,0.2199390103186413,1.526776777621968
2020-05-12,0.7536709870485168,1.1583504886229894,-2.124453280585995,-1.6264991111471183,-0.681333416724514,0.28924554348186826,0.640962554767674
2020-05-13,0.9011449154481159,1.6768985028078562,-2.0965916128083304,-1.6104417052055304,0.2588930940543456,-1.3119534472005678,-0.5964545322277124
2020-05-14,0.7142959369186722,1.41091294581338,-2.0696251235202734,-1.5946868474194247,0.7885267073699089,1.3149824929010476,-0.1903846026753346
2020-05-15,0.6611731920249694,1.2232010548142414,-2.043427107387628,-1.5792188465624737,0.7127607033082957,-0.6642008540458899,-1.98118186647592
2020-05-18,0.48141387025411314,0.9037221314526583,-2.0179590864180175,-1.5640278012537119,0.4146893127774711,-0.681333416724514,0.5682486093971857
2020-05-19,0.5610706727253206,0.8836325970996426,-1.9931852256151206,-1.5491042739824883,-0.8115901971643978,0.2588930940543456,-0.7538803264706778
2020-05-20,0.3851132406808215,0.6351542198449361,-1.9690721033787022,-1.5344392632632273,0.777879294481083,0.7885267073699089,1.736992707669532
2020-05-21,0.4862110192567197,0.7183609483733278,-1.9455885058392717,-1.5200241778047248,0.10584417311891227,0.7127607033082957,0.819614722879692
2020-05-22,0.38980871162834235,0.5513541393366285,-1.9227052422319029,-1.5058508125237484,-1.4703903173584347,0.4146893127774711,-0.516243855160224
2020-05-26,0.37316583380421714,0.33228687028562454,-1.8786320891416157,-1.4781982209766578,0.43304044116759394,-0.8115901971643978,-0.7360889321620846
2020-05-27,0.3435418674970187,0.16322149548482287,-1.8573925188974123,-1.4647043225499934,-1.4253577873642496,0.777879294481083,-0.5249439355262342
2020-05-28,0.40599061127620206,0.12252272838061777,-1.8366536635221418,-1.4514227626508285,0.06228253805905952,0.10584417311891227,0.41076283586188084
2020-05-29,0.3293592916843768,-0.0302474829802562,-1.8163942573412502,-1.4383469619966238,0.20172049621221125,-1.4703903173584347,-1.8201254396688724
2020-06-01,0.3749094423920987,0.0047179136946960834,0.18529575474670407,0.12372888211415692,0.5659096545698248,0.43304044116759394,0.4708803506963422
2020-06-02,0.2771158527074767,-0.07119933014401644,0.18583626654152008,0.12660840530928427,0.31476278893696424,-1.4253577873642496,0.2199390103186413
2020-06-03,0.19398698010271795,0.013526970135677496,0.1863769719003903,0.12949647681930118,-0.6998072941204672,0.06228253805905952,0.28924554348186826
2020-06-04,0.20148260952442282,0.14323434298620083,0.1869178713816849,0.1323932132927684,-1.8092223635200944,0.20172049621221125,-1.3119534472005678
2020-06-05,0.11120043945085982,0.03738526287076677,0.18745896554469013,0.13529873292634137,0.8690909335192607,0.5659096545698248,1.3149824929010476
2020-06-08,0.1965880222040003,0.14260509699742052,0.1880002549496148,0.13821315549597302,-1.9608933435609244,0.31476278893696424,-0.6642008540458899
